listing_type,property_type,price_aed,price_frequency,price_per_sqft_aed,mortgage_monthly_aed,bedrooms,bathrooms,size_sqft,size_sqm,parking_slots,furnishing,status,floor,building,community,area,city,zone,title,description,features,amenities,listed_on,permit_number,latitude,longitude,image_count
buy,Apartment,2700000.0,,3210.0,,1,1.0,841.0,78.13,,Partially furnished,Off-plan,,Canal Crown 1,Canal Crown,Business Bay,Dubai,Business Bay,Luxury Living | Business Bay | High ROI,"FOR YOU REAL ESTATE is thrilled to present you this bright and modern 1-bedroom apartment located in the heart of Business Bay, this architectural gem offers stunning views of the Dubai Canal and Burj Khalifa skyline. 

Discover a new level of elegance and innovation at Canal Crown, a futuristic waterfront residential development by Damac in collaboration with the iconic de GRISOGONO. 

World-Class Amenities:

Planet-inspired gardens and floating sensory pods
Rooftop observation deck with panoramic views
UFO-style spa capsules & VR swimming experience
State-of-the-art gym, infinity pool, and wellness zones
24/7 concierge and valet services

Prime Location:

Direct access to Dubai Canal promenade
Minutes from Downtown Dubai & DIFC
Easy connectivity via Sheikh Zayed Road

In FOR YOU REAL ESTATE
We provide a full range of services from consulting and selection of investment-profitable real estate to receiving dividends from your investments.
Advantages of working with us:
- Detailed market analysis — we will select the appropriate object based on your request
- We will take over the entire transaction process from purchase to sale, marketing placement and rental
- Many developers have access to exclusive lots and the best options
- We provide first-class service. We are always for long-term cooperation
- Our team has the best brokers
- We have been working in the market with premium clients for a long time.
For You Real Estate L.L.C. is based in The Onyx Tower 2, office 505 with a team of agents who are focused on the sales, rentals and management of properties in Dubai.",,"[""Balcony"", ""Covered Parking"", ""Kitchen Appliances"", ""Pets Allowed"", ""Lobby in Building"", ""Maid Service"", ""Shared Gym"", ""Shared Spa"", ""Concierge"", ""Security""]",2025-05-19T15:56:08Z,71504116117,25.18204116821289,55.280303955078125,21
buy,Apartment,1650000.0,,2522.0,,1,1.0,654.0,60.76,,Partially furnished,Off-plan,,The Edge Tower B,The Edge,Business Bay,Dubai,Business Bay,Spacious 1BR | Burj Khalifa view | High ROI,"FOR YOU REAL ESTATE is pleased to offer a luxurious one-bedroom apartment with Burj Khalifa & Amenities View at The Edge by Select Group.

Key Features:

- View: Direct view of Burj Khalifa and the full amenities podium
- Price: AED 1,900,000 — among the most competitively priced units with such a view
- The Edge by Select Group is a premium dual-tower development in the heart of Business Bay, designed for modern urban living. Residents enjoy:
- Infinity pool with Burj Khalifa views and over 61,000 sq. ft of lifestyle and leisure amenities
- 5-minute drive to Downtown and Dubai Mall

In FOR YOU REAL ESTATE
We provide a full range of services from consulting and selection of investment-profitable real estate to receiving dividends from your investments.
Advantages of working with us:
- Detailed market analysis — we will select the appropriate object based on your request
- We will take over the entire transaction process from purchase to sale, marketing placement and rental
- Many developers have access to exclusive lots and the best options
- We provide first-class service. We are always for long-term cooperation
- Our team has the best brokers
- We have been working in the market with premium clients for a long time.
For You Real Estate L.L.C. is based in The Onyx Tower 2, office 505 with a team of agents who are focused on the sales, rentals and management of properties in Dubai.",,"[""Balcony"", ""Pets Allowed"", ""Shared Pool"", ""Security"", ""Concierge"", ""Shared Spa"", ""Shared Gym"", ""Lobby in Building""]",2025-05-21T07:57:52Z,71495697604,25.188724517822266,55.26833724975586,16
buy,Apartment,3300000.0,,1888.0,,3,3.0,1747.0,162.3,,Furnished,Completed,,Tower D,DAMAC Towers by Paramount,Business Bay,Dubai,Business Bay,High Floor | Ready to Move In | Fully Furnished,"Metropolitan Premium Properties is proud to present this luxurious 3-bedroom apartment in DAMAC Towers by Paramount, Business Bay.

Property Details and Features:
3 Bedrooms
Size: 1,747 sq. ft.
Views: City View
Fully furnished with premium finishes
Fully equipped modern kitchen
Laundry room
Spacious balcony
High floor location
Vacant and ready to move in
Restaurants, bars and lounges
Dedicated wellness and fitness center
Meetings and events facilities
Exclusive work and play suites
Retail outlets within the complex
Outdoor swimming pools
Kids clubs and recreational areas

DAMAC Towers by Paramount offers a blend of Hollywood-inspired luxury and upscale living with exceptional hospitality services. Its prime location provides easy access to business hubs, shopping malls and entertainment venues, ensuring a dynamic and convenient lifestyle.

The Metropolitan Group is the leading real estate agency in the UAE. We speak 44+ languages and offer our local and international clients exceptional service, expert advice, and comprehensive property sales, purchases, and rental support.",,"[""Central A/C"", ""Built in Wardrobes"", ""Balcony"", ""Shared Gym"", ""Covered Parking"", ""Children's Play Area"", ""Shared Pool"", ""Walk-in Closet""]",2026-01-17T07:36:11Z,7117449650,25.185823440551758,55.29192352294922,17
buy,Apartment,1100000.0,,2736.0,,Studio,1.0,402.0,37.35,,Furnished,Completed,,Damac Maison Prive A,Damac Maison Prive,Business Bay,Dubai,Business Bay,Vacant | With Balcony|  Studio | Furnished,"Liam Briggs from White and Co Real Estate is proud to present this high-floor, fully furnished studio apartment in Damac Maison Prive A, ideally located in the heart of Business Bay. With breathtaking canal and pool views, this unit is a standout choice for investors or end-users seeking style, comfort, and long-term value.

Generous 401.97 sqft layout with modern open-plan design

High floor with a private balcony overlooking the water

Rental rates 95k-110k high ROI 

Fully furnished with tasteful interiors and natural light throughout

Residents enjoy premium amenities: gym, pool, valet, concierge

Situated in a luxury waterfront tower developed by DAMAC

Excellent location just minutes from Downtown, DIFC, and Dubai Mall

Turnkey investment with steady income and capital growth potential

This is a rare opportunity in one of Business Bay’s most desirable addresses. Contact Liam Briggs today to arrange a private viewing or for further details.",,"[""Balcony"", ""Central A/C"", ""Covered Parking""]",2026-02-10T05:36:05Z,7117779223,25.184383392333984,55.27534866333008,12
buy,Apartment,19500000.0,,9745.0,,2,3.0,2001.0,185.9,,Partially furnished,Off Plan Primary,,,Bugatti Residences,Business Bay,Dubai,Business Bay,CRYPTO FRIENDLY- LUXURY MASTERPIECE -HANDOVER 2026,"ONE OF A KIND LIVING IN THE HEART OF DUBAI!
-TOP CHOICE FOR CELEBRITIES TO LIVE IN LUXURY AND UNIQUE DESIGN
-A MASTERPIECE IN BUSINESS BAY WITH BURJ KHALIFA VIEWS AND STUNNING PENTHOUSES IN PERFECT LAYOUTS AND PRIVATE LUX AMENITIES
- VERY QUICK CONSTRUCTION PROCESS TO BE HANDED OVER IN A YEAR TIME
-Bugatti Residences' design is influenced by Bugatti's famous trademark components. It highlights the collaboration of the brand's luxury design ideas with the architectural experience of Binghatti Developers. The edifice has a one-of-a-kind façade as well as beautifully constructed interiors that are second to none.
-There are 171 Riviera Mansions and 11 Sky Mansion Penthouses among the opulent mansions.

***World-class amenities such as:
Riviera inspired beach
Gym and training service
Private garage
VIP dinner lounge
Car lift
Private Pool
Parking access card
Butler service
Private chef service
Food and Beverage
Concierge service
Titanium access card
Valet service
Housekeeping
Spa service
Bodyguard service
Chauffeur service

*MORE TO KNOW:
Completion Date: Q3 2026
CRYPTO PAYMENT POSSIBLE
Huge terrace with stunning views

***Strategically located:
- 5 Minutes from the Dubai Fountain
- 4 Minutes from the Burj Khalifa
- 5 Minutes from the Dubai Mall
- 7 Minutes from the Business Bay Marina Yacht Club

GET IN TOUCH:
BANA KOUJAN
LUXURY CONSULTANT IN DUBAI REAL ESTATE
@ASK_BANA_
BANA@SKYVIEWDUBAI.COM
DUBAI - UAE",,"[""Maids Room"", ""Study"", ""Central A/C"", ""Balcony"", ""Private Garden"", ""Private Pool"", ""Private Gym"", ""Private Jacuzzi"", ""Shared Pool"", ""Shared Spa"", ""Security"", ""Concierge"", ""Maid Service"", ""Covered Parking"", ""Built in Wardrobes"", ""Walk-in Closet"", ""Kitchen Appliances"", ""View of Water"", ""View of Landmark"", ""Pets Allowed"", ""Shared Gym""]",2025-07-23T12:42:16Z,71508197989,25.1881160736084,55.26538848876953,14
buy,Apartment,4600000.0,,3036.0,,2,2.0,1515.0,140.75,,Unfurnished,Off-plan,,,Tiger Sky Tower,Business Bay,Dubai,Business Bay,Modern | HIgh Floor | Prime Location ,"Experience Elevated Living in Business Bay’s New Icon
Step into luxury with this brand-new 2-bedroom high-rise apartment in the iconic Tiger Sky Tower, a striking addition to the Business Bay skyline. Offering stunning views, sleek interiors, and world-class amenities, this home blends modern sophistication with ultimate comfort.

Property Highlights:

Spacious 2BR layout with en-suite bathrooms
Floor-to-ceiling windows with panoramic city & canal views
Modern, fully-fitted kitchen with premium finishes
Open-plan living & dining space
Private balcony with unobstructed skyline vistas
Built-in wardrobes & high-quality fittings
Smart home system
Covered parking included

Tower Amenities:

Infinity Pool with breathtaking skyline views
State-of-the-art Gym & Wellness Center
Luxury Spa, Sauna & Steam Rooms
Kids' indoor & outdoor play areas
High-speed Elevators
24/7 Security & Concierge Service
Elegant Lobby & Residents’ Lounge
On-site Retail & Dining Outlets
BBQ Area & Outdoor Seating Spaces
Business Center & Meeting Rooms

Prime Location:

Nestled in the heart of Business Bay, Tiger Sky Tower offers seamless access to Sheikh Zayed Road, Downtown Dubai, Dubai Mall, Burj Khalifa, and the picturesque Dubai Canal, making it the ideal choice for upscale urban living.

Don’t miss your chance to own a luxury residence in one of Business Bay’s tallest and most prestigious towers.
Contact us today for more details or to schedule a private viewing.
",,"[""Security"", ""Children's Play Area"", ""Covered Parking"", ""Kitchen Appliances"", ""Built in Wardrobes"", ""Shared Gym"", ""Concierge"", ""Children's Pool"", ""Shared Spa""]",2025-08-07T11:26:09Z,71614385090,25.187219619750977,55.292457580566406,13
buy,Apartment,4659656.0,,2435.0,,3,4.0,1913.0,177.72,,Furnished,Off Plan Primary,,,Tiger Sky Tower,Business Bay,Dubai,Business Bay,BURJ VIEW- 10% ROI /POST HANDOVER /FULLY FURNISHED,"---THE HIGHEST TOWER IN THE WORLD! ULTRA LUXURY COLLECTION:
An iconic landmark offering unparalleled elegance and a glimpse of future living. This architectural marvel is more than just a residence; it’s a lifestyle, combining thrilling adventures, world-class dining, and breathtaking views. With units available for purchase, this is your chance to call home the world’s highest residential tower.

---Payment Plan Options:
70/30 Post Handover for 2 Years
100% cash with 10% Guaranteed ROI until handover!
60/40 plan with 6% discount!

Tiger Sky Tower sets a new global standard with its record-breaking design, featuring the world’s highest infinity pool, rainforest, and restaurant. Spanning 122 floors, each unit provides an unobstructed view of Dubai’s iconic skyline, including the Burj Khalifa, offering unmatched luxury and elegance in the heart of Business Bay.


---Features & Amenities:
World's Highest Infinity Pool
Thrilling Roll Glider Adventure
fully furnished with ultra luxury amenities
Luxurious Cigar Lounge
BBQ Area
Kid's Play Area
Jogging Track
Gym & Health Club
Outdoor Pool, Jacuzzi, and Spa
Experience the future of refined living in one of Dubai’s most prestigious towers.

REACH OUT FOR MORE INFO:
BANA KOUJAN
LUXURY PROPERTY CONSULTANT
DUBAI UAE",,,2025-08-07T14:33:28Z,71614337944,25.187219619750977,55.292457580566406,15
buy,Apartment,1550000.0,,1641.0,,1,2.0,944.0,87.7,,Furnished,Completed,,Tower A,DAMAC Towers by Paramount,Business Bay,Dubai,Business Bay,Fully Furnished I Luxury Living I High ROI,"Luxury Living at Damac Towers by Paramount | 1-Bedroom Apartment for SALE

We are delighted to present this stunning, spacious, and elegantly furnished 1-bedroom apartment for SALE in the prestigious Damac Towers by Paramount, Business Bay.

Property Highlights
- Resort-Style Living – Inspired by Hollywood luxury
- High-Floor Unit – Breathtaking views
- Fully Furnished – Modern interiors with high-end finishes
- Spacious Layout – Thoughtfully designed 1-bedroom apartment
- Premium Amenities – World-class facilities for a lavish lifestyle

Apartment Details
- Size: 944.21 Sq. Ft
- Balcony: Large private space
- Bathrooms: 2 modern bathrooms
- Kitchen: Semi-open, fully fitted
- Storage: Built-in wardrobes & utility room
- Parking: 1 allocated space

Building & Community Features
- Infinity Lounge Pool – Relax in a serene, resort-style setting
- Outdoor Calisthenics Gym – Stay fit with open-air workouts
- Indoor Gym & Sauna – State-of-the-art fitness & wellness facilities
- Luxury Hotel Ambience – Paramount-inspired cinematic living
- Prime Business Bay Location – Close to Dubai’s top attractions

Prime Location
- 3 Mins – Nearest Metro Station
- 5 Mins – Burj Khalifa, Dubai Mall & Downtown Dubai
- 15 Mins – Dubai International Airport
- 20 Mins – Dubai Marina

Experience Hollywood-style luxury in the heart of Dubai!

Contact us today for more details and to schedule a viewing.",,"[""Security"", ""Children's Play Area"", ""Covered Parking"", ""Lobby in Building"", ""Balcony""]",2026-01-12T09:00:01Z,7136612878,25.186037063598633,55.291751861572266,12
buy,Apartment,5500000.0,,2840.0,,3,4.0,1936.0,179.86,,Unfurnished,Off-plan,,Peninsula Four,Peninsula,Business Bay,Dubai,Business Bay,Canal View | High Floor | 2 Parking Spaces,"- 1,936 sq ft (179.91 sqm) 
- Floor to Ceiling Windows
- Open Plan Living Dining Area
- High End Finishing
- Infinity Pool
- Fully Equipped Gym 
- Handover 2026
- Agent: Peter Townsend

Welcome to a breathtakingly beautiful residential paradise at Dubai’s Business Bay. This is Peninsula, inspired by an oasis, this project is an ideal place to find your home. It is surrounded by the canal on three sides and is flush with greenery in every corner. With stunning views of the waters, this is the best place to find your calm. It is crafted to perfection by Select Group.
They are known in the city for their mesmerising waterfront residences, and has developed the amazing Jumeirah Living Marina Gate, the highest selling waterfront residences in Dubai Marina. It is at an amazing location at Business Bay. Choose from studios, 1, 2, and 3 BR apartments and 1 to 4 BR Waterfront Duplexes with stunning views.
Finance is available on this property

For further details or to arrange a private viewing appointment, please contact Townsend Real Estate

Please note that all measurements and information are given to the best of our knowledge. Townsend Real Estate accepts no liability for any incorrect details.",,"[""Security"", ""Shared Pool"", ""Children's Play Area"", ""Children's Pool"", ""Lobby in Building""]",2025-12-14T16:03:18Z,71444541757,25.184345245361328,55.26799774169922,10
buy,Apartment,2400000.0,,1801.0,,2,2.0,1332.0,123.75,,Unfurnished,Completed,,,Binghatti Canal,Business Bay,Dubai,Business Bay,Burj Khalifa and Canal Views | Exclusive|,"Haus 51 is excited to present this Stunning 2-bedroom Apartment for sale in Binghatti Canal, Business Bay. This modern residence features contemporary finishes and offers breathtaking views of the canal.

Binghatti Canal is a prominent residential project located in Dubai, specifically in the area of Mohammed Bin Rashid City. It features contemporary design and offers a mix of apartments and townhouses. The development is characterized by its picturesque canal views and lush landscaping, promoting a serene lifestyle amidst the bustling city.

Unit details:
- 2 Bedrooms
- 2 Bathrooms
- 1 Allocated Parking
- Open-plan living and dining space with large windows for natural light
- Private balcony offering views of the canal or city skyline

Amenities:
- Outdoor Infinity Swimming Pool
- Elegant and Luxurious Reception Lobby
- Fully Equipped Gym
- Retail Area
- Covered Parking

Haus 51 is home to a focused team of passionate real estate professionals, who provide a seamless experience for our clients and their real estate needs.

Our customers choose Haus 51 for their property transactions because we value the importance of their criteria and because our commitment to delivering excellence is paramount. Our industry knowledge and expertise mean that clients return to us time and again for their property transactions.",,"[""Balcony"", ""Barbecue Area"", ""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Private Jacuzzi"", ""Shared Pool"", ""View of Water"", ""Security"", ""Shared Gym"", ""Walk-in Closet"", ""Children's Play Area"", ""Lobby in Building"", ""Children's Pool""]",2025-08-21T07:06:53Z,71404348013,25.186084747314453,55.28614044189453,26
buy,Apartment,2150000.0,,2777.0,,1,1.0,774.0,71.91,,Unfurnished,Off-plan,,Aykon City Tower D,Aykon City,Business Bay,Dubai,Business Bay,Prestigious | Unique Design | High Floor ,"Luxurious 1-Bedroom Apartment for Sale in AYKON City 3 – Tower D, Business Bay

C B A Real Estate proudly presents this stunning 1-bedroom apartment in the iconic AYKON City Tower D, perfectly set in the heart of Business Bay. Designed with modern sophistication and elegance, this residence offers the ultimate blend of style, comfort, and luxury living—making it an exceptional choice for both homeowners and investors.

Property Features:

Spacious and well-designed 1 Bedroom with sleek finishes
Bright open-plan living & dining area with floor-to-ceiling glass windows
Contemporary fully fitted kitchen with premium appliances
Elegant bathroom with high-quality fixtures
Private balcony boasting breathtaking city views
Built-in wardrobes with smart storage solutions

About AYKON City – Tower D:
Developed by DAMAC Properties, AYKON City is a landmark development on Sheikh Zayed Road, offering an unrivaled lifestyle just minutes from Downtown Dubai and the Dubai Canal. Tower D is a true architectural masterpiece, providing residents with world-class amenities and a vibrant community atmosphere.

Building Amenities:

Infinity pool overlooking the Dubai skyline
State-of-the-art fitness center & yoga facilities
Luxurious wellness spa with sauna & steam rooms
Stylish residents’ lounge & social spaces
Dedicated children’s play area & swimming pool
24-hour concierge & professional security
Covered parking
On-site retail, cafés, and dining outlets

Prime Location Benefits:
5 Minutes to Downtown Dubai & Burj Khalifa
10 Minutes to The Dubai Mall
15 Minutes to Dubai International Airport
Direct access to Sheikh Zayed Road

This elegant 1-bedroom apartment in AYKON City Tower D is more than just a home—it’s a lifestyle statement. Perfect for end-users seeking a luxury city residence or savvy investors looking for high rental yields and long-term value appreciation.
",,"[""Balcony"", ""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Shared Pool"", ""Security"", ""Concierge"", ""Shared Spa"", ""Shared Gym"", ""Children's Pool"", ""Lobby in Building"", ""Children's Play Area"", ""View of Landmark""]",2025-08-22T06:37:21Z,71441481680,25.181129455566406,55.25245666503906,12
buy,Apartment,3230000.0,,2813.0,,2,2.0,1148.0,106.65,,Unfurnished,Off-plan,,Aykon City Tower D,Aykon City,Business Bay,Dubai,Business Bay,Luxury Living in the Heart of Business Bay,"Luxurious High-Floor Apartment for Sale in AYKON City 3 – Tower D, Business Bay

C B A Real Estate proudly presents this stunning high-floor apartment in the iconic AYKON City Tower D, perfectly positioned on Sheikh Zayed Road in the heart of Business Bay. Designed with modern sophistication, spacious interiors, and breathtaking city views, this residence offers the ultimate blend of comfort, elegance, and upscale living—making it a prime choice for end-users and investors alike.

Property Features:

High-floor residence with panoramic city and canal views
Expansive living & dining area with floor-to-ceiling windows
Contemporary fully fitted kitchen with premium appliances
2 elegantly designed bathrooms with luxury finishes
Private balcony offering stunning skyline views
Spacious 2 bedrooms with built-in wardrobes and smart storage solutions

About AYKON City – Tower D:

Developed by DAMAC Properties, AYKON City is a landmark development offering world-class amenities and a vibrant community lifestyle. Tower D stands as an architectural masterpiece, strategically located just minutes from Downtown Dubai and the Dubai Canal.

Building Amenities:

Infinity pool overlooking the Dubai skyline
State-of-the-art gymnasium, yoga & wellness facilities
Spa with sauna & steam rooms
Stylish residents’ lounge & social spaces
Children’s play area & swimming pool
24-hour concierge & professional security
Covered parking
On-site retail, cafés, and dining outlets

Prime Location Highlights:

5 Minutes to Downtown Dubai & Burj Khalifa
10 Minutes to The Dubai Mall
15 Minutes to Dubai International Airport
Direct access to Sheikh Zayed Road
This exceptional high-floor apartment in AYKON City Tower D is more than just a residence—it’s a statement of luxury living. Perfect for families, professionals, or investors seeking long-term value and strong rental returns.
",,"[""Balcony"", ""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Shared Pool"", ""Security"", ""View of Landmark"", ""Children's Play Area"", ""Children's Pool"", ""Lobby in Building""]",2025-08-22T07:12:07Z,71441482060,25.181129455566406,55.25245666503906,19
buy,Apartment,1270000.0,,1490.0,,1,2.0,852.0,79.15,,Furnished,Completed,,,Fairview Residency,Business Bay,Dubai,Business Bay,Large Layout | Rented | 6% ROI,"Liz from White and Co is delighted to offer this beautiful apartment in the Fairview Residency by Deyaar, a popular canal facing development in Business Bay.

PROPERTY FEATURES:

Large Layout
Low Floor
Newly Rented 
Excellent ROI
Superb Little Investment
Large Balcony

AMENITIES:

Shared Swimming Pool
Fully Equipped Gymnasium
Sauna and Steam Room
24/7 security / Concierge Service


Fairview Residency is ideally located in the heart of Business Bay, just minutes from Downtown Dubai. Set within one of the city’s most dynamic and fast growing neighborhoods, it has become a preferred choice for both end users and investors alike, thanks to its central location, vibrant atmosphere, and strong potential for growth.

Whether you're a professional looking for close proximity to Dubai's major commercial hubs or an investor seeking to capitalize on a high demand residential area, Fairview Residency offers the ideal setting within one of Business Bay’s most promising developments.

This apartment is a must see! Contact Liz at White and Co today and book a viewing.",,,2026-01-06T07:24:16Z,7113150122,25.18183135986328,55.279598236083984,16
buy,Apartment,950000.0,,1184.0,,1,2.0,802.0,74.51,,Unfurnished,Completed,,,Ontario Tower,Business Bay,Dubai,Burj Khalifa,Motivated Seller | Vacant | High ROI,"Allsopp & Allsopp presents you another one bedroom apartment located in a prime location, Business Bay. Perfect for both investment buyers and end users

Spacious and bright 1-bedroom apartment in Ontario Tower, Business Bay. Spanning 802 sq. ft, this unfurnished unit features modern bathrooms, a fully-fitted kitchen, and built-in wardrobes. Enjoy open city views and natural light throughout. Conveniently located just a 10 minute walk to the Metro station. Comes with a dedicated parking space. 

Property Features:
- One bedroom
- Two bathrooms
- Unfurnished
- 802 Sq. Ft
- Modern bathrooms
- Fully-fitted kitchen
- Built-in wardrobes
- City views
- 10 min walk to Metro
- Parking space

Please Call: Cameron Woods for more information or to arrange a viewing.

Finance is available on this property through Allsopp & Allsopp Mortgage Services.

Please note all measurements and information are given to the best of our knowledge. Allsopp & Allsopp accept no liability for any incorrect details.",,,2025-12-10T05:20:17Z,7128761000,25.186038970947266,55.26225662231445,10
buy,Apartment,2412000.0,,3220.0,,1,1.0,749.0,69.58,,Furnished,Off Plan Primary,,,Bayz 102 by Danube,Business Bay,Dubai,Business Bay,FULLY FURNISHED | FLEXIBLE PAYMENT PLAN | HIGH ROI,"Price: AED 2,412,000
Size: 749.71 
View: Downtown & Canal View

Presenting the most competitively priced Flex 1 Bedroom apartment at BAYZ 102 by Danube, located in the heart of Business Bay. Offering a well-optimized 749.71  layout, this residence is ideal for both end users and investors seeking value, flexibility, and premium living in a landmark development.

The apartment features a smart flex layout with a comfortable bedroom, spacious living and dining area, and a modern convertible kitchen. Finished with premium Italian Dolce Vita furniture, elegant interiors, and floor-to-ceiling windows, the home is filled with natural light while offering beautiful Downtown and canal views.

Residents of BAYZ 102 enjoy access to 40+ luxury amenities, including infinity pools, a canal-view aquatic gym, wellness and spa zones, business centre, private cinema, sports facilities, kids’ play areas, and multiple leisure and social spaces. The building also features an exclusive helipad, adding prestige and convenience to everyday living.

Strategically located, BAYZ 102 provides seamless access to Burj Khalifa, Dubai Mall, Business Bay Metro Station, Downtown Dubai, City Walk, and major highways. With strong rental demand, flexible payment plans, and Danube’s proven track record, this Flex 1 BHK represents an excellent investment and lifestyle opportunity.

For more details or to arrange a viewing, contact us today.",,"[""Study"", ""Security"", ""Pets Allowed"", ""Private Pool"", ""Balcony"", ""Lobby in Building"", ""Barbecue Area"", ""Covered Parking"", ""Children's Play Area"", ""Private Jacuzzi"", ""Central A/C"", ""Shared Pool"", ""View of Water"", ""Kitchen Appliances"", ""Walk-in Closet"", ""Built in Wardrobes"", ""Concierge"", ""Shared Gym"", ""Shared Spa"", ""View of Landmark"", ""Vastu-compliant"", ""Children's Pool""]",2025-12-14T12:01:12Z,71678016570,25.187641143798828,55.25993728637695,21
buy,Apartment,1700000.0,,1880.0,,2,3.0,904.0,83.98,,Furnished,Completed,,,Vera Residences,Business Bay,Dubai,Business Bay,High ROI | Furnished Unit | Canal View,"Joshua at White and Co is excited to introduce this spacious, 2BR apartment in Vera Residences, located in the lively Business Bay. 

Vera residences, the pinnacle of urban living, depict luxury in every sense. Get indulged in its tasteful interiors, premium furnishing, and appealing location. The project is beautifully tucked in the business bay, for those who love to relish the city life. A wonderfully styled lobby adds an amazing first impression on residents and guests. 

Property Overview:-

- 2-Bedroom
- Vacant
- 3-Bathroom
- Furnished 
- Kitchen Appliances
- 1-Parking
- Plot Size 904 SqFt. 
- Large Balcony
- Burj Khalifa View from Bedroom and Living Area
- Pool View as well
- Floor-to-ceiling windows
- High ROI

Community Features:-
- Prime location
- Minutes away from Dubai Mall
- Temperature-controlled swimming pool
- Elegant lobby
- State-of-the-Art Gym
- Steam rooms and sauna

To get more information about this hot-selling offer, please get in touch with Joshua",,"[""Central A/C"", ""Shared Pool"", ""Shared Gym"", ""Covered Parking""]",2026-01-07T10:04:54Z,7134224381,25.186681747436523,55.282569885253906,24
